ID,BUS_ID,CAPACITY,CATEGORY,LONGITUDE,LATITUDE,MB_SYMBOL,NAME_ENG,NAME_NAT,SYMBOL,TSO,VISIBLE
1890,3342,90,,17.918701,54.737308,wind,Osieki, ,Wind farm,,1
1891,6063,230,,-0.659179999999999,44.621754,solar_pv,Constantin, ,Solar photovoltaic,,1
1892,6068,88,,2.66967800000001,42.544987,wind_cons,Pezilla-la-Rivière, ,"Wind farm, under construction",,1
1893,5101,170,,5.66894500000001,43.55651,biomass_cons,Provence, ,"Biomass, under construction",,1
1894,2547,1346,,27.70752,59.097025,fossil_oil_shale,Auvere EJ, ,Oil shale,,1
1895,3297,476,,19.050293,52.61639,fossil_coal_gas,Włocławek CHP, ,Fossil gas,,1
1896,3357,298,,19.962158,50.000678,fossil_coal_hard,Kraków Łęg CHP, ,Hard coal,,1
1897,6666,-1,,6.932373,53.324312,power_plus_sub,Robbenplaat, ,Substations + Power Plants,,1
1898,3238,1647,,17.808838,50.63901,fossil_coal_hard_cons,Opole, ,"Hard coal, under construction",,1
1899,3337,833,,19.226074,50.162824,fossil_coal_hard_cons,Jaworzno III, ,"Hard coal, under construction",,1
1900,3351,453,,22.192383,50.485474,fossil_coal_gas_cons,Stalowa Wola, ,"Fossil gas, under construction",,1
1901,3304,578,,19.698486,52.609719,fossil_coal_gas_cons,Płock CHP, ,"Fossil gas, under construction",,1
1902,3349,984,,21.818848,51.631657,fossil_coal_hard_cons,Kozienice, ,"Hard coal, under construction",,1
1903,2671,-1,,8.129883,48.806863,hydro_ror,Iffezheim, ,Hydro run of river & pondage,,1
1904,6627,908,,26.345215,42.261049,fossil_oil,Maritsa Iztok 3,Марица Изток 3,Fossil oil,,1
1905,6650,654,,28.059082,59.310768,fossil_oil_shale,Balti EJ,Бaлти,Oil shale,,1
1906,5545,106,,8.05297900000001,47.457809,hydro_ror,Laufenburg, ,Hydro run of river & pondage,,1
1907,6638,178,,28.718262,61.180329,hydro_ror,Imatra, ,Hydro run of river & pondage,,1
1908,6679,-1,,29.223633,61.02637,hydro_ror,Svetogorskaya HPP-11,Светогорская ГЭС-11,Hydro run of river & pondage,,1
1909,6360,-1,,-9.03076200000001,42.811522,wind,Wind Farms, ,Wind farm,,1
1910,6112,162,,-19.841309,65.353096,hydro_ror,BLA, ,Hydro run of river & pondage,,1
1911,6126,60,,-16.918945,65.63109,other_nl,KRA, ,Other or not listed,,1
1912,6120,150,,-19.105225,64.139369,hydro_ror,SIG, ,Hydro run of river & pondage,,1
1913,6119,210,,-19.193115,64.277992,hydro_ror,HRA, ,Hydro run of river & pondage,,1
1914,6118,90,,-18.863525,64.258913,hydro_ror,VAF, ,Hydro run of river & pondage,,1
1915,6122,130,,-19.676514,64.301822,hydro_ror,SUL, ,Hydro run of river & pondage,,1
1916,6123,288,,-19.643555,64.077003,hydro_ror,BUR, ,Hydro run of river & pondage,,1
1917,6115,87,,-21.071777,64.163319,hydro_ror,SOG, ,Hydro run of river & pondage,,1
1918,6115,120,,-21.247559,64.254141,other_nl,NES, ,Other or not listed,,1
1919,6124,690,,-15.3479,64.909569,hydro_ror,FLJ, ,Hydro run of river & pondage,,1
1920,6116,213,,-21.357422,64.057785,other_nl,HEL, ,Other or not listed,,1
1921,6129,100,,-22.70874,63.855195,other_nl,REY, ,Other or not listed,,1
1922,6128,75,,-22.390137,63.840668,other_nl,SVA, ,Other or not listed,,1
1923,6130,2660,,-1.724854,49.518076,nuclear,Flamanville, ,Nuclear,,1
1924,6144,2530,,-1.84570299999999,47.212106,fossil_oil,Cordemais Poste, ,Fossil oil,,1
1925,6141,304,,-3.702393,48.356249,fossil_oil,Brennilis, ,Fossil oil,,1
1926,6158,240,,-2.17529300000001,48.618385,hydro_ror,Rance, ,Hydro run of river & pondage,,1
1927,6172,-1,,-8.07495099999999,51.788232,fossil_coal_gas,Glanagow, ,Fossil gas,,1
1928,6183,216,,-6.888428,52.328625,fossil_coal_gas,Great Island, ,Fossil gas,,1
1929,6176,590,,-9.56909199999999,52.542955,fossil_oil,Tarbert, ,Fossil oil,,1
1930,6178,848,,-9.547119,52.656394,fossil_coal_hard,Moneypoint, ,Hard coal,,1
1931,6177,86,,-8.55834999999999,52.703019,hydro_ror,Ardnacrusha, ,Hydro run of river & pondage,,1
1932,6181,292,,-6.317139,52.99495,hydro_pure_ps,Turlough Hill, ,Hydro pure pump storage,,1
1933,6202,463,,-6.108398,53.258641,fossil_coal_gas,Shellybanks, ,Fossil gas,,1
1934,6196,8,,-8.77807599999999,51.801822,hydro_ror,Carrigadrohid, ,Hydro run of river & pondage,,1
1935,6173,19,,-8.624268,51.862924,hydro_ror,Inniscarra, ,Hydro run of river & pondage,,1
1936,6181,38,,-6.39404299999999,53.074228,hydro_ror,Pollaphuca, ,Hydro run of river & pondage,,1
1937,6175,137,,-8.19580100000001,53.271783,fossil_peat,Shannonbridge, ,Fossil peat,,1
1938,6173,85,,-8.55834999999999,51.76104,fossil_coal_gas,Marina, ,Fossil gas,,1
1939,6199,384,,-8.59130900000001,53.206033,fossil_coal_gas,Tynagh, ,Fossil gas,,1
1940,6180,161,,-9.14062499999999,52.596375,fossil_coal_gas,Sealrock, ,Fossil gas,,1
1941,6396,54.599998,,-7.34985400000001,55.14121,wind,Sorne Hill, ,Wind farm,,1
1942,6204,85,,-7.954102,54.85764,wind,Meentycat, ,Wind farm,,1
1943,6204,15,,-8.07495099999999,54.730964,wind,Golagh, ,Wind farm,,1
1944,6556,20,,-8.19580100000001,54.533833,hydro_ror,Cliff, ,Hydro run of river & pondage,,1
1945,6556,34.799999,,-8.657227,54.072283,wind,Cunghill, ,Wind farm,,1
1946,6556,104,,-9.327393,54.168866,fossil_oil,Tawnaghmore, ,Fossil oil,,1
1947,6192,91,,-8.041992,53.683695,fossil_peat,Lanesboro, ,Fossil peat,,1
1948,6199,59.5,,-8.85498000000001,53.034607,wind,Derrybrien, ,Wind farm,,1
1949,6180,19.450001,,-9.26147499999999,52.796119,wind,Booltiagh, ,Wind farm,,1
1950,6196,29.799999,,-9.39331099999999,51.815407,wind,Glanlee, ,Wind farm,,1
1951,6196,81,,-9.228516,51.890054,wind,Coomagearlahy, ,Wind farm,,1
1952,6549,42,,-6.328125,52.509535,wind,Ballywater, ,Wind farm,,1
1953,6200,742,,-6.317139,53.455349,fossil_coal_gas,Huntstown, ,Fossil gas,,1
1954,6193,78.599998,,-6.95434600000001,54.09806,wind,Rathrussan, ,Wind farm,,1
1955,6172,437,,-8.261719,51.774638,fossil_coal_gas,Whitegate, ,Fossil gas,,1
1956,6176,38,,-9.678955,52.180669,wind,Clahane, ,Wind farm,,1
1957,6175,104,,-7.49267599999999,53.265213,fossil_oil,Derryiron, ,Fossil oil,,1
1958,6186,228,,-7.30590800000001,53.19287,fossil_peat,Cushaling, ,Fossil peat,,1
1959,6196,57,,-8.85498000000001,51.978113,wind,Boggeragh, ,Wind farm,,1
1960,6189,403,,-6.35009799999999,53.212612,fossil_coal_gas,Irishtown, ,Fossil gas,,1
1961,6556,46,,-8.33862299999999,54.457267,hydro_ror,Cathaleen's Fall, ,Hydro run of river & pondage,,1
1962,6338,50,,-7.163086,43.213183,hydro_ror,Sanzo, ,Hydro run of river & pondage,,1
1963,6270,-1,,-3.42773400000001,42.827639,other_nl,G.Barcina, ,Other or not listed,,1
1964,6276,-1,,-3.933105,43.076913,hydro_ror,Aguayo, ,Hydro run of river & pondage,,1
1965,6246,-1,,-5.262451,42.875964,hydro_ror,R. Remolina, ,Hydro run of river & pondage,,1
1966,6228,-1,,-6.33911100000001,42.843751,hydro_ror,Las Ondinas, ,Hydro run of river & pondage,,1
1967,6242,-1,,-5.91064499999999,42.787339,other_nl,Villameca, ,Other or not listed,,1
1968,6290,-1,,-4.855957,42.932296,other_nl,Velilla, ,Other or not listed,,1
1969,6221,-1,,-7.36083999999999,42.130821,hydro_ror,Conso, ,Hydro run of river & pondage,,1
1970,6232,63,,-7.13012700000001,42.155259,hydro_ror,S.Agustin, ,Hydro run of river & pondage,,1
1971,6231,72,,-6.943359,42.228517,hydro_ror,Prada, ,Hydro run of river & pondage,,1
1972,6224,325,,-7.19604499999999,42.220382,hydro_ror,P.Bibey, ,Hydro run of river & pondage,,1
1973,6231,55,,-7.10815399999999,42.309815,hydro_ror,Santiago, ,Hydro run of river & pondage,,1
1974,6229,-1,,-6.767578,42.5207,hydro_ror,La Lomba, ,Hydro run of river & pondage,,1
1975,6219,-1,,-7.69043,42.407235,hydro_ror,S. Esteban, ,Hydro run of river & pondage,,1
1976,6225,-1,,-7.78930700000001,42.528796,hydro_ror,Belesar, ,Hydro run of river & pondage,,1
1977,6225,-1,,-7.745361,42.625876,hydro_ror,Belesar, ,Hydro run of river & pondage,,1
1978,6220,-1,,-7.88818400000001,42.334184,hydro_ror,Velle, ,Hydro run of river & pondage,,1
1979,6209,-1,,-8.02001999999999,42.252918,hydro_ror,Cartelle, ,Hydro run of river & pondage,,1
1980,6205,-1,,-8.15185500000001,42.779275,hydro_ror,Portodemouros, ,Hydro run of river & pondage,,1
1981,6250,595,,-6.635742,43.133061,hydro_ror,La Barca, ,Hydro run of river & pondage,,1
1982,6318,255,,-6.35009799999999,43.301196,hydro_ror,Salas, ,Hydro run of river & pondage,,1
1983,6336,-1,,-6.03149400000001,43.34116,other_nl,Grado, ,Other or not listed,,1
1984,6226,-1,,-8.03100599999999,43.421009,other_nl,P.G. Rodriguez, ,Other or not listed,,1
1985,6216,-1,,-8.624268,43.317185,other_nl,Sabón, ,Other or not listed,,1
1986,6330,-1,,-8.67919900000001,43.165123,other_nl,Meirama, ,Other or not listed,,1
1987,6582,-1,,-8.16284199999999,42.439674,hydro_ror,Albarellos, ,Hydro run of river & pondage,,1
1988,6362,-1,,-8.29467799999999,42.130821,hydro_ror,Montouto, ,Hydro run of river & pondage,,1
1989,6226,-1,,-7.93212900000001,43.55651,hydro_ror,Eume, ,Hydro run of river & pondage,,1
1990,6256,-1,,-4.987793,43.125043,hydro_ror,Tanes, ,Hydro run of river & pondage,,1
1991,6240,-1,,-6.73461900000001,42.843751,other_nl,Anllares, ,Other or not listed,,1
1992,6328,-1,,-6.77856400000001,42.698586,other_nl,Compostilla II, ,Other or not listed,,1
1993,6247,-1,,-5.00976600000001,42.811522,hydro_ror,Guardo, ,Hydro run of river & pondage,,1
1994,6351,-1,,-6.47094700000001,42.787339,hydro_ror,Peñadrada, ,Hydro run of river & pondage,,1
1995,6320,-1,,-3.25195299999999,42.835696,hydro_ror,Sobrón, ,Hydro run of river & pondage,,1
1996,6270,-1,,-3.438721,42.795401,hydro_ror,G.Barcina, ,Hydro run of river & pondage,,1
1997,6327,604,,-5.67993199999999,43.245203,other_nl,Soto de Ribera, ,Other or not listed,,1
1998,6251,-1,,-5.99853499999999,43.141078,other_nl,Ferreros, ,Other or not listed,,1
1999,6228,-1,,-6.405029,42.964463,hydro_ror,Rioscuro, ,Hydro run of river & pondage,,1
2000,6310,-1,,-8.42651399999999,42.496403,hydro_ror,P.E.S. Cando, ,Hydro run of river & pondage,,1
2001,6211,-1,,-8.42651399999999,42.342305,hydro_ror,P.e. Suido, ,Hydro run of river & pondage,,1
2002,6334,799,,-1.96655299999999,42.334184,wind,Arrúbal, ,Wind farm,,1
2003,6349,-1,,-5.60302699999999,43.397065,wind,Uninsa, ,Wind farm,,1
2004,6316,-1,,-7.21801800000001,43.436966,wind,Wind Farms, ,Wind farm,,1
2005,6308,-1,,-8.99780299999999,43.060861,wind,Wind Farms, ,Wind farm,,1
2006,6337,-1,,-8.140869,42.569264,wind,Wind Farms, ,Wind farm,,1
2007,6257,-1,,-5.75683600000001,43.596306,other_nl,Carrió, ,Other or not listed,,1
2008,6305,-1,,-3.28491200000001,43.421009,other_nl,Zierbana, ,Other or not listed,,1
2009,6361,-1,,-2.252197,43.301196,other_nl,Pasajes, ,Other or not listed,,1
2010,6363,2284,,-3.438721,56.0475,fossil_brown_lignite,Longannet, ,Brown coal/Lignite,,1
2011,6498,1261,,-3.317871,51.138001,wind,Hinkley Point, ,Wind farm,,1
2012,6365,360,,-3.977051,53.008173,hydro_pure_ps,Ffestiniog, ,Hydro pure pump storage,,1
2013,6366,1644,,-3.96606399999999,53.080827,hydro_pure_ps,Dinorwig, ,Hydro pure pump storage,,1
2014,6367,960,,-4.40551799999999,53.370221,nuclear,Wylfa, ,Nuclear,,1
2015,6509,153,,-4.735107,56.200593,hydro_mixed,Sloy, ,Hydro mixed pump storage,,1
2016,6538,20,,-4.58129899999999,57.124314,hydro_mixed,Invergarry, ,Hydro mixed pump storage,,1
2017,6371,964,,-2.50488299999999,52.603048,fossil_brown_lignite,Ironbridge, ,Brown coal/Lignite,,1
2018,6536,1018,,-1.94458,52.729639,fossil_brown_lignite,Rugeley, ,Brown coal/Lignite,,1
2019,6374,1180,,-1.86767600000001,57.527622,fossil_coal_gas,Peterhead, ,Fossil gas,,1
2020,6439,1987,,-2.823486,53.350551,fossil_brown_lignite,Fiddlers Ferry, ,Brown coal/Lignite,,1
2021,6537,363,,-3.043213,51.611195,fossil_brown_lignite,Uskmouth, ,Brown coal/Lignite,,1
2022,6396,455,,-7.27294899999999,55.015426,fossil_oil,Coolkeeragh, ,Fossil oil,,1
2023,6401,618,,-5.81176799999999,54.72462,fossil_oil,Kilroot, ,Fossil oil,,1
2024,6402,1213,,-5.877686,54.826008,fossil_oil,Ballylumford, ,Fossil oil,,1
2025,6500,1408,,-2.85644499999999,54.040038,nuclear,Heysham, ,Nuclear,,1
2026,6439,810,,-2.59277299999999,53.330873,fossil_coal_gas,Rocksavage, ,Fossil gas,,1
2027,6504,1234,,-2.614746,51.481383,fossil_coal_gas,Seabank, ,Fossil gas,,1
2028,6587,420,,-1.70288099999999,55.347889,biomass,Lynemouth, ,Biomass,,1
2029,6506,552,,-3.977051,51.604372,fossil_coal_gas,Baglan Bay, ,Fossil gas,,1
2030,6509,440,,-5.218506,56.36525,hydro_pure_ps,Cruachan, ,Hydro pure pump storage,,1
2031,6548,29,,-4.42749,58.077876,wind,Beinn Tharsuin, ,Wind farm,,1
2032,6538,300,,-4.36157199999999,57.237449,hydro_pure_ps,Foyers, ,Hydro pure pump storage,,1
2033,6476,51,,-3.46069300000001,57.615992,wind,Cairn Uish, ,Wind farm,,1
2034,6475,12,,-2.735596,57.391704,wind,Dummuies, ,Wind farm,,1
2035,6493,26,,-2.878418,57.219608,wind,Glens of Foundland, ,Wind farm,,1
2036,6495,12,,-2.252197,57.076575,fossil_coal_gas,Stoneywood, ,Fossil gas,,1
2037,6527,63,,-2.39502000000001,55.893796,wind,Crystal Rig, ,Wind farm,,1
2038,6472,121,,-3.48266599999999,55.590763,wind,Black Law, ,Wind farm,,1
2039,6509,19,,-4.372559,56.34699,wind,Ardkinglas, ,Wind farm,,1
2040,6547,19,,-4.44946299999999,57.973157,wind,Novar, ,Wind farm,,1
2041,6539,905,,-3.96606399999999,50.492463,fossil_coal_gas,Langage, ,Fossil gas,,1
2042,6538,28,,-6.38305700000001,57.415378,wind,Ben Aketil, ,Wind farm,,1
2043,6538,50,,-4.866943,57.219608,wind,Millenium, ,Wind farm,,1
2044,6548,48,,-3.33984399999999,58.516652,wind,Causeymire, ,Wind farm,,1
2045,6547,70,,-3.69140600000001,57.267164,wind,Paul's Hill, ,Wind farm,,1
2046,6474,32,,-3.317871,56.607885,wind,Drumderg, ,Wind farm,,1
2047,6538,37,,-4.61425800000001,57.267164,hydro_mixed,Glen Morisson, ,Hydro mixed pump storage,,1
2048,6538,18,,-5.20752,57.034752,hydro_mixed,Quoich, ,Hydro mixed pump storage,,1
2049,6547,20,,-4.779053,57.486309,hydro_mixed,Aigas, ,Hydro mixed pump storage,,1
2050,6547,19,,-5.09765600000001,57.498117,hydro_mixed,Culligran, ,Hydro mixed pump storage,,1
2051,6547,38,,-5.37231400000001,57.562995,hydro_mixed,Deanie, ,Hydro mixed pump storage,,1
2052,6547,22,,-5.08667,57.903174,hydro_mixed,Grudie Bridge, ,Hydro mixed pump storage,,1
2053,6547,19,,-4.70214800000001,57.914848,hydro_mixed,Mossford, ,Hydro mixed pump storage,,1
2054,6547,34,,-4.647217,57.786233,hydro_mixed,Luichart, ,Hydro mixed pump storage,,1
2055,6547,18,,-4.40551799999999,57.850598,hydro_mixed,Orrin, ,Hydro mixed pump storage,,1
2056,6538,20,,-4.822998,56.909002,hydro_mixed,Kinlochleven, ,Hydro mixed pump storage,,1
2057,6474,61,,-3.625488,56.619977,hydro_mixed,Clunie, ,Hydro mixed pump storage,,1
2058,6474,34,,-3.85620100000001,56.626021,hydro_mixed,Tummel Bridge, ,Hydro mixed pump storage,,1
2059,6474,75,,-3.79028299999999,56.734649,hydro_mixed,Errochty, ,Hydro mixed pump storage,,1
2060,6538,45,,-4.119873,56.698474,hydro_mixed,Rannoch, ,Hydro mixed pump storage,,1
2061,6510,47,,-3.845215,56.36525,hydro_mixed,Lochay, ,Hydro mixed pump storage,,1
2062,6510,17,,-3.61450199999999,56.279961,hydro_mixed,Finlarig, ,Hydro mixed pump storage,,1
2063,6471,17,,-3.42773400000001,56.322629,hydro_mixed,St. Fillans, ,Hydro mixed pump storage,,1
2064,6512,35,,-3.38378899999999,56.26166,wind,Earlsbum, ,Wind farm,,1
2065,6474,74,,-3.361816,56.419978,wind,Braes of Doune, ,Wind farm,,1
2066,6509,25,,-5.46020499999999,56.273861,hydro_mixed,Inverawe, ,Hydro mixed pump storage,,1
2067,6509,15,,-5.251465,56.163906,hydro_mixed,Nant, ,Hydro mixed pump storage,,1
2068,6509,21,,-5.44921900000001,56.065903,wind,An Suidhe, ,Wind farm,,1
2069,6418,30,,-5.075684,56.010666,wind,Cruach Mhor, ,Wind farm,,1
2070,6545,30,,-5.53710900000001,55.683779,wind,Beinn an Tuirc, ,Wind farm,,1
2071,6546,19,,-5.62500000000001,55.559709,wind,Tangy, ,Wind farm,,1
2072,6507,15,,-5.66894500000001,55.40407,wind,Deucherin, ,Wind farm,,1
2073,6517,322,,-4.04296900000001,55.702355,wind,Whitelee, ,Wind farm,,1
2074,6531,33,,-4.064941,54.876607,hydro_mixed,Tongland, ,Hydro mixed pump storage,,1
2075,6525,48,,-2.735596,55.992237,wind,Aikengall, ,Wind farm,,1
2076,6413,117,,-4.70214800000001,55.247815,wind,Hadyard Hill, ,Wind farm,,1
2077,6532,38,,-3.47167999999999,55.040614,wind,Minsca, ,Wind farm,,1
2078,6548,-1,,-4.30664100000001,58.159112,wind,Strath Brora, ,Wind farm,,1
2079,6538,41,,-6.229248,57.279043,wind,Edinbane, ,Wind farm,,1
2080,6474,15,,-3.449707,56.692442,hydro_mixed,Pitlochry, ,Hydro mixed pump storage,,1
2081,6474,17,,-2.58178700000001,56.662265,wind,Tullo, ,Wind farm,,1
2082,6525,36,,-2.66967800000001,55.708545,wind,Toddlebum, ,Wind farm,,1
2083,6494,30,,-2.296143,55.776573,wind,Dun Law Extension, ,Wind farm,,1
2084,6494,38,,-2.28515599999999,55.553495,wind,Long Park, ,Wind farm,,1
2085,6548,50,,-4.284668,58.240164,wind,Lairg Achany, ,Wind farm,,1
2086,6547,15,,-4.515381,57.42721,hydro_mixed,Torr Achilty, ,Hydro mixed pump storage,,1
2087,6547,20,,-4.460449,57.521723,hydro_mixed,Kilmorack, ,Hydro mixed pump storage,,1
2088,6470,155,,-3.493652,54.489187,fossil_coal_gas,Fellside Power, ,Fossil gas,,1
2089,6500,229,,-3.15307600000001,54.156001,fossil_coal_gas,Roosecote, ,Fossil gas,,1
2090,6555,1380,,-3.24096700000001,53.238921,fossil_coal_gas,Connah's Quay, ,Fossil gas,,1
2091,6537,850,,-3.06518600000001,51.740636,fossil_coal_gas,Severn Power, ,Fossil gas,,1
2092,6532,45,,-3.12011699999999,55.160043,biomass,Stevens Croft, ,Biomass,,1
2093,6546,1074,,-4.822998,55.646599,nuclear,Hunterston, ,Nuclear,,1
2094,5725,1036,,-1.549072,50.750359,fossil_coal_gas,Fawley Oil & CCGT, ,Fossil gas,,1
2095,6529,120,,-3.03222699999999,55.930741,fossil_coal_gas,Grangemouth, ,Fossil gas,,1
2096,6533,1215,,-2.05444300000001,55.813629,nuclear,Torness, ,Nuclear,,1
2097,6378,140,,-5.06469699999999,50.373496,fossil_coal_gas,Indian Queens, ,Fossil gas,,1
2098,6384,1665,,-3.47167999999999,51.37178,fossil_brown_lignite,Aberthaw, ,Brown coal/Lignite,,1
2099,6556,58.200001,,-8.22876,54.239551,wind,Garvagh,,Wind farm,,1
2100,6549,41,,-6.855469,52.562995,wind,Castledockrell,,Wind farm,,1
2101,6201,960,,-7.97607400000001,51.862924,fossil_coal_gas,Aghada,,Fossil gas,,1
2102,6196,59.200001,,-9.31640599999999,52.045734,wind,Garrow,,Wind farm,,1
2104,6538,15,,-5.06469699999999,57.284981,hydro_mixed,Livishie, ,Hydro mixed pump storage,,1
2105,6538,100,,-5.174561,57.15412,hydro_mixed,Glendoe, ,Hydro mixed pump storage,,1
2106,6542,54,,-7.53662100000001,54.220285,wind,Mantlin, ,Wind farm,,1
2107,6136,170,,-4.39453100000001,48.378145,fossil_oil,Dirinon, ,Fossil oil,,1
2108,6148,446,,-2.120361,47.294134,fossil_coal_gas,Grandes-Rivières, ,Fossil gas,,1
2109,6327,432,,-5.73486299999999,43.157109,hydro_ror,Soto de Ribera, ,Hydro run of river & pondage,,1
2110,6256,513,,-5.18554700000001,43.181147,other_nl,Lada, ,Other or not listed,,1
2111,6493,-1,,-2.40600600000001,57.486309,wind,Hill of Towie, ,Wind farm,,1
2112,6476,-1,,-2.59277299999999,57.53352,wind,Gordonstown Hill, ,Wind farm,,1
2113,6493,-1,,-2.75756800000001,56.968936,wind,Mid Hill, ,Wind farm,,1
2114,6509,19,,-4.79003900000001,56.389584,wind,Carraig Gheal, ,Wind farm,,1
2115,6418,19,,-5.15258799999999,56.072035,wind_cons,A'Chruach, ,"Wind farm, under construction",,1
2116,6531,19,,-3.63647500000001,55.229023,wind,Harestanes, ,Wind farm,,1
2117,6441,229,,-3.64746099999999,54.027133,wind,Walney II, ,Wind farm,,1
2118,6500,229,,-3.537598,54.13026,wind,Ormonde, ,Wind farm,,1
2119,6367,19,,-3.94409200000001,53.376775,wind,Gwynt Y Mor, ,Wind farm,,1
2120,6541,73.599998,,-7.19604499999999,54.889246,wind,Slieve Kirk, ,Wind farm,,1
2121,6525,48,,-2.76855499999999,55.936895,wind,Fallago Rig, ,Wind farm,,1
2122,6441,229,,-3.60351599999999,53.981935,wind,Walney I, ,Wind farm,,1
2123,6548,48,,-4.372559,58.430482,wind,Baillie, ,Wind farm,,1
2124,6548,48,,-3.28491200000001,58.309489,wind,Camster, ,Wind farm,,1
2125,6548,48,,-3.92211899999999,58.245946,wind,Kilbraur, ,Wind farm,,1
2126,6548,48,,-3.834229,58.066256,wind,Gordonbush, ,Wind farm,,1
2127,6547,19,,-4.504395,57.914848,wind,Rosehill, ,Wind farm,,1
2128,6547,19,,-4.559326,57.73935,wind,Lochluichart, ,Wind farm,,1
2129,6547,19,,-4.75707999999999,57.698277,wind,Fairburn, ,Wind farm,,1
2130,6476,51,,-2.647705,57.674786,wind,Boyndie, ,Wind farm,,1
2131,6475,51,,-3.41674800000001,57.474497,wind,Rothes II, ,Wind farm,,1
2132,6475,51,,-3.60351599999999,57.480403,wind,Rothes I, ,Wind farm,,1
2133,6547,51,,-3.96606399999999,57.36209,wind,Berry Burn, ,Wind farm,,1
2134,6475,-1,,-2.922363,57.308724,wind_cons,Clashindarroch, ,"Wind farm, under construction",,1
2135,6471,2284,,-2.94433599999999,56.231139,biomass,Markinch, ,Biomass,,1
2136,6521,117,,-4.39453100000001,55.478853,wind,Calde Water, ,Wind farm,,1
2137,6523,38,,-2.878418,55.509971,wind,Dun Low, ,Wind farm,,1
2138,6507,117,,-4.63622999999999,55.14121,wind,Arecleoch, ,Wind farm,,1
2139,6507,117,,-4.822998,55.160043,wind,Mark Hill, ,Wind farm,,1
2140,6441,229,,-3.76831100000001,53.923751,wind,West of Duddon Sands, ,Wind farm,,1
2141,6445,810,,-2.50488299999999,53.455349,fossil_coal_gas,Carrington, ,Fossil gas,,1
2142,6497,552,,-5.03173799999999,51.720223,fossil_coal_gas,Baglan Bay, ,Fossil gas,,1
2143,6364,1234,,-3.33984399999999,51.37178,fossil_coal_gas,Barry, ,Fossil gas,,1
2144,6175,,,-7.52563500000001,53.14677,wind,Mount Lucas,,Wind farm,,1
2145,6182,,,-7.613525,52.749594,wind,Lisheen,,Wind farm,,1
2146,6182,,,-7.76733399999999,52.61639,wind,Kill Hill,,Wind farm,,1
2147,6176,,,-9.283447,52.27488,wind,Athea,,Wind farm,,1
2148,6474,32,,-3.39477499999999,56.529199,wind,Griffin, ,Wind farm,,1
2149,6531,19,,-3.35082999999999,55.310391,wind,Clyde, ,Wind farm,,1
2150,6408,1380,,-3.20800799999999,53.140181,fossil_coal_gas,Deeside, ,Fossil gas,,1
2151,6170,104,,-6.097412,53.435719,fossil_coal_gas,North Wall, ,Fossil gas,,1
2152,6593,50,,26.542969,70.285411,hydro_pure_storage,Adamselv, ,Hydro pure storage,,1
